Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
Denmark	Windonshore	98	scenario2	1	0.2414
Denmark	Windonshore	99	scenario2	1	0.2479
Denmark	Windonshore	100	scenario2	1	0.2497
Denmark	Windonshore	101	scenario2	1	0.2498
Denmark	Windonshore	102	scenario2	1	0.252
Denmark	Windonshore	103	scenario2	1	0.2522
Denmark	Windonshore	104	scenario2	1	0.2567
Denmark	Windonshore	105	scenario2	1	0.2586
Denmark	Windonshore	106	scenario2	1	0.2642
Denmark	Windonshore	107	scenario2	1	0.2746
Denmark	Windonshore	108	scenario2	1	0.2807
Denmark	Windonshore	109	scenario2	1	0.2889
Denmark	Windonshore	110	scenario2	1	0.2908
Denmark	Windonshore	111	scenario2	1	0.2903
Denmark	Windonshore	112	scenario2	1	0.289
Denmark	Windonshore	113	scenario2	1	0.2862
Denmark	Windonshore	114	scenario2	1	0.2934
Denmark	Windonshore	115	scenario2	1	0.3076
Denmark	Windonshore	116	scenario2	1	0.3161
Denmark	Windonshore	117	scenario2	1	0.3126
Denmark	Windonshore	118	scenario2	1	0.2986
Denmark	Windonshore	119	scenario2	1	0.2878
Denmark	Windonshore	120	scenario2	1	0.2772
Denmark	Windonshore	121	scenario2	1	0.2414
Denmark	Windonshore	122	scenario2	1	0.2414
Denmark	Windonshore	123	scenario2	1	0.2479
Denmark	Windonshore	124	scenario2	1	0.2497
Denmark	Windonshore	125	scenario2	1	0.2498
Denmark	Windonshore	126	scenario2	1	0.252
Denmark	Windonshore	127	scenario2	1	0.2522
Denmark	Windonshore	128	scenario2	1	0.2567
Denmark	Windonshore	129	scenario2	1	0.2586
Denmark	Windonshore	130	scenario2	1	0.2642
Denmark	Windonshore	131	scenario2	1	0.2746
Denmark	Windonshore	132	scenario2	1	0.2807
Denmark	Windonshore	133	scenario2	1	0.2889
Denmark	Windonshore	134	scenario2	1	0.2908
Denmark	Windonshore	135	scenario2	1	0.2903
Denmark	Windonshore	136	scenario2	1	0.289
Denmark	Windonshore	137	scenario2	1	0.2862
Denmark	Windonshore	138	scenario2	1	0.2934
Denmark	Windonshore	139	scenario2	1	0.3076
Denmark	Windonshore	140	scenario2	1	0.3161
Denmark	Windonshore	141	scenario2	1	0.3126
Denmark	Windonshore	142	scenario2	1	0.2986
Denmark	Windonshore	143	scenario2	1	0.2878
Denmark	Windonshore	144	scenario2	1	0.2772
France	Windonshore	97	scenario2	1	0.2809
France	Windonshore	98	scenario2	1	0.2671
France	Windonshore	99	scenario2	1	0.2461
France	Windonshore	100	scenario2	1	0.2219
France	Windonshore	101	scenario2	1	0.1992
France	Windonshore	102	scenario2	1	0.182
France	Windonshore	103	scenario2	1	0.1744
France	Windonshore	104	scenario2	1	0.1729
France	Windonshore	105	scenario2	1	0.1787
France	Windonshore	106	scenario2	1	0.1861
France	Windonshore	107	scenario2	1	0.1909
France	Windonshore	108	scenario2	1	0.1928
France	Windonshore	109	scenario2	1	0.193
France	Windonshore	110	scenario2	1	0.1657
France	Windonshore	111	scenario2	1	0.1236
France	Windonshore	112	scenario2	1	0.1177
France	Windonshore	113	scenario2	1	0.1199
France	Windonshore	114	scenario2	1	0.1151
France	Windonshore	115	scenario2	1	0.1063
France	Windonshore	116	scenario2	1	0.0999
France	Windonshore	117	scenario2	1	0.1226
France	Windonshore	118	scenario2	1	0.1759
France	Windonshore	119	scenario2	1	0.2209
France	Windonshore	120	scenario2	1	0.2429
France	Windonshore	121	scenario2	1	0.2809
France	Windonshore	122	scenario2	1	0.2671
France	Windonshore	123	scenario2	1	0.2461
France	Windonshore	124	scenario2	1	0.2219
France	Windonshore	125	scenario2	1	0.1992
France	Windonshore	126	scenario2	1	0.182
France	Windonshore	127	scenario2	1	0.1744
France	Windonshore	128	scenario2	1	0.1729
France	Windonshore	129	scenario2	1	0.1787
France	Windonshore	130	scenario2	1	0.1861
France	Windonshore	131	scenario2	1	0.1909
France	Windonshore	132	scenario2	1	0.1928
France	Windonshore	133	scenario2	1	0.193
France	Windonshore	134	scenario2	1	0.1657
France	Windonshore	135	scenario2	1	0.1236
France	Windonshore	136	scenario2	1	0.1177
France	Windonshore	137	scenario2	1	0.1199
France	Windonshore	138	scenario2	1	0.1151
France	Windonshore	139	scenario2	1	0.1063
France	Windonshore	140	scenario2	1	0.0999
France	Windonshore	141	scenario2	1	0.1226
France	Windonshore	142	scenario2	1	0.1759
France	Windonshore	143	scenario2	1	0.2209
France	Windonshore	144	scenario2	1	0.2429
Germany	Windoffshore	97	scenario2	1	0.0914
Germany	Windoffshore	98	scenario2	1	0.096
Germany	Windoffshore	99	scenario2	1	0.0993
Germany	Windoffshore	100	scenario2	1	0.0993
Germany	Windoffshore	101	scenario2	1	0.1001
Germany	Windoffshore	102	scenario2	1	0.0942
Germany	Windoffshore	103	scenario2	1	0.0902
Germany	Windoffshore	104	scenario2	1	0.0866
Germany	Windoffshore	105	scenario2	1	0.0845
Germany	Windoffshore	106	scenario2	1	0.0854
Germany	Windoffshore	107	scenario2	1	0.0825
Germany	Windoffshore	108	scenario2	1	0.0771
Germany	Windoffshore	109	scenario2	1	0.0744
Germany	Windoffshore	110	scenario2	1	0.0711
Germany	Windoffshore	111	scenario2	1	0.0736
Germany	Windoffshore	112	scenario2	1	0.0793
Germany	Windoffshore	113	scenario2	1	0.0826
Germany	Windoffshore	114	scenario2	1	0.0875
Germany	Windoffshore	115	scenario2	1	0.0881
Germany	Windoffshore	116	scenario2	1	0.0858
Germany	Windoffshore	117	scenario2	1	0.0799
Germany	Windoffshore	118	scenario2	1	0.0722
Germany	Windoffshore	119	scenario2	1	0.0669
Germany	Windoffshore	120	scenario2	1	0.0614
Germany	Windoffshore	121	scenario2	1	0.0914
Germany	Windoffshore	122	scenario2	1	0.096
Germany	Windoffshore	123	scenario2	1	0.0993
Germany	Windoffshore	124	scenario2	1	0.0993
Germany	Windoffshore	125	scenario2	1	0.1001
Germany	Windoffshore	126	scenario2	1	0.0942
Germany	Windoffshore	127	scenario2	1	0.0902
Germany	Windoffshore	128	scenario2	1	0.0866
Germany	Windoffshore	129	scenario2	1	0.0845
Germany	Windoffshore	130	scenario2	1	0.0854
Germany	Windoffshore	131	scenario2	1	0.0825
Germany	Windoffshore	132	scenario2	1	0.0771
Germany	Windoffshore	133	scenario2	1	0.0744
Germany	Windoffshore	134	scenario2	1	0.0711
Germany	Windoffshore	135	scenario2	1	0.0736
Germany	Windoffshore	136	scenario2	1	0.0793
Germany	Windoffshore	137	scenario2	1	0.0826
Germany	Windoffshore	138	scenario2	1	0.0875
Germany	Windoffshore	139	scenario2	1	0.0881
Germany	Windoffshore	140	scenario2	1	0.0858
Germany	Windoffshore	141	scenario2	1	0.0799
Germany	Windoffshore	142	scenario2	1	0.0722
Germany	Windoffshore	143	scenario2	1	0.0669
Germany	Windoffshore	144	scenario2	1	0.0614
Denmark	Windoffshore	97	scenario2	1	0.3547
Denmark	Windoffshore	98	scenario2	1	0.3556
Denmark	Windoffshore	99	scenario2	1	0.353
Denmark	Windoffshore	100	scenario2	1	0.3461
Denmark	Windoffshore	101	scenario2	1	0.3437
Denmark	Windoffshore	102	scenario2	1	0.3409
Denmark	Windoffshore	103	scenario2	1	0.3394
Denmark	Windoffshore	104	scenario2	1	0.3395
Denmark	Windoffshore	105	scenario2	1	0.3359
Denmark	Windoffshore	106	scenario2	1	0.3363
Denmark	Windoffshore	107	scenario2	1	0.3415
Denmark	Windoffshore	108	scenario2	1	0.3415
Denmark	Windoffshore	109	scenario2	1	0.347
Denmark	Windoffshore	110	scenario2	1	0.3547
Denmark	Windoffshore	111	scenario2	1	0.3639
Denmark	Windoffshore	112	scenario2	1	0.3711
Denmark	Windoffshore	113	scenario2	1	0.3795
Denmark	Windoffshore	114	scenario2	1	0.3976
Denmark	Windoffshore	115	scenario2	1	0.4119
Denmark	Windoffshore	116	scenario2	1	0.4075
Denmark	Windoffshore	117	scenario2	1	0.398
Denmark	Windoffshore	118	scenario2	1	0.3814
Denmark	Windoffshore	119	scenario2	1	0.3611
Denmark	Windoffshore	120	scenario2	1	0.3301
Denmark	Windoffshore	121	scenario2	1	0.3547
Denmark	Windoffshore	122	scenario2	1	0.3556
Denmark	Windoffshore	123	scenario2	1	0.353
Denmark	Windoffshore	124	scenario2	1	0.3461
Denmark	Windoffshore	125	scenario2	1	0.3437
Denmark	Windoffshore	126	scenario2	1	0.3409
Denmark	Windoffshore	127	scenario2	1	0.3394
Denmark	Windoffshore	128	scenario2	1	0.3395
Denmark	Windoffshore	129	scenario2	1	0.3359
Denmark	Windoffshore	130	scenario2	1	0.3363
Denmark	Windoffshore	131	scenario2	1	0.3415
Denmark	Windoffshore	132	scenario2	1	0.3415
Denmark	Windoffshore	133	scenario2	1	0.347
Denmark	Windoffshore	134	scenario2	1	0.3547
Denmark	Windoffshore	135	scenario2	1	0.3639
Denmark	Windoffshore	136	scenario2	1	0.3711
Denmark	Windoffshore	137	scenario2	1	0.3795
Denmark	Windoffshore	138	scenario2	1	0.3976
Denmark	Windoffshore	139	scenario2	1	0.4119
Denmark	Windoffshore	140	scenario2	1	0.4075
Denmark	Windoffshore	141	scenario2	1	0.398
Denmark	Windoffshore	142	scenario2	1	0.3814
Denmark	Windoffshore	143	scenario2	1	0.3611
Denmark	Windoffshore	144	scenario2	1	0.3301
France	Windoffshore	97	scenario2	1	0.5106
France	Windoffshore	98	scenario2	1	0.4508
France	Windoffshore	99	scenario2	1	0.3782
France	Windoffshore	100	scenario2	1	0.3143
France	Windoffshore	101	scenario2	1	0.2777
France	Windoffshore	102	scenario2	1	0.2688
France	Windoffshore	103	scenario2	1	0.2751
France	Windoffshore	104	scenario2	1	0.2726
France	Windoffshore	105	scenario2	1	0.2713
France	Windoffshore	106	scenario2	1	0.2688
France	Windoffshore	107	scenario2	1	0.2601
France	Windoffshore	108	scenario2	1	0.2589
France	Windoffshore	109	scenario2	1	0.254
France	Windoffshore	110	scenario2	1	0.174
France	Windoffshore	111	scenario2	1	0.1394
France	Windoffshore	112	scenario2	1	0.1334
France	Windoffshore	113	scenario2	1	0.1233
France	Windoffshore	114	scenario2	1	0.093
France	Windoffshore	115	scenario2	1	0.0784
France	Windoffshore	116	scenario2	1	0.0803
France	Windoffshore	117	scenario2	1	0.1283
France	Windoffshore	118	scenario2	1	0.2065
France	Windoffshore	119	scenario2	1	0.2905
France	Windoffshore	120	scenario2	1	0.374
France	Windoffshore	121	scenario2	1	0.5106
France	Windoffshore	122	scenario2	1	0.4508
France	Windoffshore	123	scenario2	1	0.3782
France	Windoffshore	124	scenario2	1	0.3143
France	Windoffshore	125	scenario2	1	0.2777
France	Windoffshore	126	scenario2	1	0.2688
France	Windoffshore	127	scenario2	1	0.2751
France	Windoffshore	128	scenario2	1	0.2726
France	Windoffshore	129	scenario2	1	0.2713
France	Windoffshore	130	scenario2	1	0.2688
France	Windoffshore	131	scenario2	1	0.2601
France	Windoffshore	132	scenario2	1	0.2589
France	Windoffshore	133	scenario2	1	0.254
France	Windoffshore	134	scenario2	1	0.174
France	Windoffshore	135	scenario2	1	0.1394
France	Windoffshore	136	scenario2	1	0.1334
France	Windoffshore	137	scenario2	1	0.1233
France	Windoffshore	138	scenario2	1	0.093
France	Windoffshore	139	scenario2	1	0.0784
France	Windoffshore	140	scenario2	1	0.0803
France	Windoffshore	141	scenario2	1	0.1283
France	Windoffshore	142	scenario2	1	0.2065
France	Windoffshore	143	scenario2	1	0.2905
France	Windoffshore	144	scenario2	1	0.374
Germany	Hydrorun-of-the-river	97	scenario2	1	0.415400779
Germany	Hydrorun-of-the-river	98	scenario2	1	0.4134286
Germany	Hydrorun-of-the-river	99	scenario2	1	0.409172112
Germany	Hydrorun-of-the-river	100	scenario2	1	0.41587159
Germany	Hydrorun-of-the-river	101	scenario2	1	0.409750165
Germany	Hydrorun-of-the-river	102	scenario2	1	0.407070896
Germany	Hydrorun-of-the-river	103	scenario2	1	0.40584417
Germany	Hydrorun-of-the-river	104	scenario2	1	0.400090675
Germany	Hydrorun-of-the-river	105	scenario2	1	0.398400983
Germany	Hydrorun-of-the-river	106	scenario2	1	0.398890105
Germany	Hydrorun-of-the-river	107	scenario2	1	0.395982406
Germany	Hydrorun-of-the-river	108	scenario2	1	0.399109817
Germany	Hydrorun-of-the-river	109	scenario2	1	0.400621646
Germany	Hydrorun-of-the-river	110	scenario2	1	0.402743787
Germany	Hydrorun-of-the-river	111	scenario2	1	0.40293124
Germany	Hydrorun-of-the-river	112	scenario2	1	0.402845796
Germany	Hydrorun-of-the-river	113	scenario2	1	0.403062021
Germany	Hydrorun-of-the-river	114	scenario2	1	0.405236474
Germany	Hydrorun-of-the-river	115	scenario2	1	0.404209407
Germany	Hydrorun-of-the-river	116	scenario2	1	0.404899931
Germany	Hydrorun-of-the-river	117	scenario2	1	0.405038559
Germany	Hydrorun-of-the-river	118	scenario2	1	0.407061306
Germany	Hydrorun-of-the-river	119	scenario2	1	0.409764115
Germany	Hydrorun-of-the-river	120	scenario2	1	0.40643966
Germany	Hydrorun-of-the-river	121	scenario2	1	0.415400779
Germany	Hydrorun-of-the-river	122	scenario2	1	0.4134286
Germany	Hydrorun-of-the-river	123	scenario2	1	0.409172112
Germany	Hydrorun-of-the-river	124	scenario2	1	0.41587159
Germany	Hydrorun-of-the-river	125	scenario2	1	0.409750165
Germany	Hydrorun-of-the-river	126	scenario2	1	0.407070896
Germany	Hydrorun-of-the-river	127	scenario2	1	0.40584417
Germany	Hydrorun-of-the-river	128	scenario2	1	0.400090675
Germany	Hydrorun-of-the-river	129	scenario2	1	0.398400983
Germany	Hydrorun-of-the-river	130	scenario2	1	0.398890105
Germany	Hydrorun-of-the-river	131	scenario2	1	0.395982406
Germany	Hydrorun-of-the-river	132	scenario2	1	0.399109817
Germany	Hydrorun-of-the-river	133	scenario2	1	0.400621646
Germany	Hydrorun-of-the-river	134	scenario2	1	0.402743787
Germany	Hydrorun-of-the-river	135	scenario2	1	0.40293124
Germany	Hydrorun-of-the-river	136	scenario2	1	0.402845796
Germany	Hydrorun-of-the-river	137	scenario2	1	0.403062021
Germany	Hydrorun-of-the-river	138	scenario2	1	0.405236474
Germany	Hydrorun-of-the-river	139	scenario2	1	0.404209407
Germany	Hydrorun-of-the-river	140	scenario2	1	0.404899931
Germany	Hydrorun-of-the-river	141	scenario2	1	0.405038559
Germany	Hydrorun-of-the-river	142	scenario2	1	0.407061306
Germany	Hydrorun-of-the-river	143	scenario2	1	0.409764115
Germany	Hydrorun-of-the-river	144	scenario2	1	0.40643966
Denmark	Hydrorun-of-the-river	97	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	98	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	99	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	100	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	101	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	102	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	103	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	104	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	105	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	106	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	107	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	108	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	109	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	110	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	111	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	112	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	113	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	114	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	115	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	116	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	117	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	118	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	119	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	120	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	121	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	122	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	123	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	124	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	125	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	126	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	127	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	128	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	129	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	130	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	131	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	132	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	133	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	134	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	135	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	136	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	137	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	138	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	139	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	140	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	141	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	142	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	143	scenario2	1	0.4
Denmark	Hydrorun-of-the-river	144	scenario2	1	0.4
France	Hydrorun-of-the-river	97	scenario2	1	0.686938323
France	Hydrorun-of-the-river	98	scenario2	1	0.621199064
France	Hydrorun-of-the-river	99	scenario2	1	0.568878493
France	Hydrorun-of-the-river	100	scenario2	1	0.531577004
France	Hydrorun-of-the-river	101	scenario2	1	0.520989782
France	Hydrorun-of-the-river	102	scenario2	1	0.481964791
France	Hydrorun-of-the-river	103	scenario2	1	0.463868029
France	Hydrorun-of-the-river	104	scenario2	1	0.477779146
France	Hydrorun-of-the-river	105	scenario2	1	0.483688293
France	Hydrorun-of-the-river	106	scenario2	1	0.506340022
France	Hydrorun-of-the-river	107	scenario2	1	0.595100332
France	Hydrorun-of-the-river	108	scenario2	1	0.672165456
France	Hydrorun-of-the-river	109	scenario2	1	0.706019943
France	Hydrorun-of-the-river	110	scenario2	1	0.710082482
France	Hydrorun-of-the-river	111	scenario2	1	0.712667734
France	Hydrorun-of-the-river	112	scenario2	1	0.667487382
France	Hydrorun-of-the-river	113	scenario2	1	0.625630925
France	Hydrorun-of-the-river	114	scenario2	1	0.587837006
France	Hydrorun-of-the-river	115	scenario2	1	0.5690016
France	Hydrorun-of-the-river	116	scenario2	1	0.543641512
France	Hydrorun-of-the-river	117	scenario2	1	0.546965407
France	Hydrorun-of-the-river	118	scenario2	1	0.626246461
France	Hydrorun-of-the-river	119	scenario2	1	0.698264188
France	Hydrorun-of-the-river	120	scenario2	1	0.705650622
France	Hydrorun-of-the-river	121	scenario2	1	0.686938323
France	Hydrorun-of-the-river	122	scenario2	1	0.621199064
France	Hydrorun-of-the-river	123	scenario2	1	0.568878493
France	Hydrorun-of-the-river	124	scenario2	1	0.531577004
France	Hydrorun-of-the-river	125	scenario2	1	0.520989782
France	Hydrorun-of-the-river	126	scenario2	1	0.481964791
France	Hydrorun-of-the-river	127	scenario2	1	0.463868029
France	Hydrorun-of-the-river	128	scenario2	1	0.477779146
France	Hydrorun-of-the-river	129	scenario2	1	0.483688293
France	Hydrorun-of-the-river	130	scenario2	1	0.506340022
France	Hydrorun-of-the-river	131	scenario2	1	0.595100332
France	Hydrorun-of-the-river	132	scenario2	1	0.672165456
France	Hydrorun-of-the-river	133	scenario2	1	0.706019943
France	Hydrorun-of-the-river	134	scenario2	1	0.710082482
France	Hydrorun-of-the-river	135	scenario2	1	0.712667734
France	Hydrorun-of-the-river	136	scenario2	1	0.667487382
France	Hydrorun-of-the-river	137	scenario2	1	0.625630925
France	Hydrorun-of-the-river	138	scenario2	1	0.587837006
France	Hydrorun-of-the-river	139	scenario2	1	0.5690016
France	Hydrorun-of-the-river	140	scenario2	1	0.543641512
France	Hydrorun-of-the-river	141	scenario2	1	0.546965407
France	Hydrorun-of-the-river	142	scenario2	1	0.626246461
France	Hydrorun-of-the-river	143	scenario2	1	0.698264188
France	Hydrorun-of-the-river	144	scenario2	1	0.705650622
Germany	Solar	1	scenario1	2	0.0
Germany	Solar	2	scenario1	2	0.0
Germany	Solar	3	scenario1	2	0.0
Germany	Solar	4	scenario1	2	0.0
Germany	Solar	5	scenario1	2	0.0
Germany	Solar	6	scenario1	2	0.0
Germany	Solar	7	scenario1	2	0.0
Germany	Solar	8	scenario1	2	0.0
Germany	Solar	9	scenario1	2	0.0
Germany	Solar	10	scenario1	2	0.0
Germany	Solar	11	scenario1	2	0.02
Germany	Solar	12	scenario1	2	0.115
Germany	Solar	13	scenario1	2	0.227
Germany	Solar	14	scenario1	2	0.298
Germany	Solar	15	scenario1	2	0.33
Germany	Solar	16	scenario1	2	0.328
Germany	Solar	17	scenario1	2	0.296
Germany	Solar	18	scenario1	2	0.236
Germany	Solar	19	scenario1	2	0.146
Germany	Solar	20	scenario1	2	0.062
Germany	Solar	21	scenario1	2	0.003
Germany	Solar	22	scenario1	2	0.0
Germany	Solar	23	scenario1	2	0.0
Germany	Solar	24	scenario1	2	0.0
Denmark	Solar	1	scenario1	2	0.0
Denmark	Solar	2	scenario1	2	0.0
Denmark	Solar	3	scenario1	2	0.0
Denmark	Solar	4	scenario1	2	0.0
Denmark	Solar	5	scenario1	2	0.0
Denmark	Solar	6	scenario1	2	0.0
Denmark	Solar	7	scenario1	2	0.0
Denmark	Solar	8	scenario1	2	0.0
Denmark	Solar	9	scenario1	2	0.0
Denmark	Solar	10	scenario1	2	0.0
Denmark	Solar	11	scenario1	2	0.01
Denmark	Solar	12	scenario1	2	0.112
Denmark	Solar	13	scenario1	2	0.245
Denmark	Solar	14	scenario1	2	0.342
Denmark	Solar	15	scenario1	2	0.387
Denmark	Solar	16	scenario1	2	0.359
Denmark	Solar	17	scenario1	2	0.31
Denmark	Solar	18	scenario1	2	0.23
Denmark	Solar	19	scenario1	2	0.146
Denmark	Solar	20	scenario1	2	0.055
Denmark	Solar	21	scenario1	2	0.0
Denmark	Solar	22	scenario1	2	0.0
Denmark	Solar	23	scenario1	2	0.0
Denmark	Solar	24	scenario1	2	0.0
France	Solar	1	scenario1	2	0.0
France	Solar	2	scenario1	2	0.0
France	Solar	3	scenario1	2	0.0
France	Solar	4	scenario1	2	0.0
France	Solar	5	scenario1	2	0.0
France	Solar	6	scenario1	2	0.0
France	Solar	7	scenario1	2	0.0
France	Solar	8	scenario1	2	0.0
France	Solar	9	scenario1	2	0.0
France	Solar	10	scenario1	2	0.0
France	Solar	11	scenario1	2	0.004
France	Solar	12	scenario1	2	0.074
France	Solar	13	scenario1	2	0.198
France	Solar	14	scenario1	2	0.319
France	Solar	15	scenario1	2	0.405
France	Solar	16	scenario1	2	0.448
France	Solar	17	scenario1	2	0.446
France	Solar	18	scenario1	2	0.404
France	Solar	19	scenario1	2	0.316
France	Solar	20	scenario1	2	0.191
France	Solar	21	scenario1	2	0.054
France	Solar	22	scenario1	2	0.0
France	Solar	23	scenario1	2	0.0
France	Solar	24	scenario1	2	0.0
Germany	Windonshore	1	scenario1	2	0.1424
Germany	Windonshore	2	scenario1	2	0.1382
Germany	Windonshore	3	scenario1	2	0.131
Germany	Windonshore	4	scenario1	2	0.1172
Germany	Windonshore	5	scenario1	2	0.1023
Germany	Windonshore	6	scenario1	2	0.0918
Germany	Windonshore	7	scenario1	2	0.0824
Germany	Windonshore	8	scenario1	2	0.0778
Germany	Windonshore	9	scenario1	2	0.0769
Germany	Windonshore	10	scenario1	2	0.0771
Germany	Windonshore	11	scenario1	2	0.0766
Germany	Windonshore	12	scenario1	2	0.0608
Germany	Windonshore	13	scenario1	2	0.0701
Germany	Windonshore	14	scenario1	2	0.1011
Germany	Windonshore	15	scenario1	2	0.1269
Germany	Windonshore	16	scenario1	2	0.1437
Germany	Windonshore	17	scenario1	2	0.1556
Germany	Windonshore	18	scenario1	2	0.1592
Germany	Windonshore	19	scenario1	2	0.132
Germany	Windonshore	20	scenario1	2	0.1084
Germany	Windonshore	21	scenario1	2	0.1405
Germany	Windonshore	22	scenario1	2	0.1726
Germany	Windonshore	23	scenario1	2	0.1873
Germany	Windonshore	24	scenario1	2	0.1873
Denmark	Windonshore	1	scenario1	2	0.2451
Denmark	Windonshore	2	scenario1	2	0.2483
Denmark	Windonshore	3	scenario1	2	0.2496
Denmark	Windonshore	4	scenario1	2	0.2438
Denmark	Windonshore	5	scenario1	2	0.2269
Denmark	Windonshore	6	scenario1	2	0.2208
Denmark	Windonshore	7	scenario1	2	0.2094
Denmark	Windonshore	8	scenario1	2	0.1941
Denmark	Windonshore	9	scenario1	2	0.1834
Denmark	Windonshore	10	scenario1	2	0.1759
Denmark	Windonshore	11	scenario1	2	0.1634
Denmark	Windonshore	12	scenario1	2	0.1374
Denmark	Windonshore	13	scenario1	2	0.1097
Denmark	Windonshore	14	scenario1	2	0.1116
Denmark	Windonshore	15	scenario1	2	0.11
Denmark	Windonshore	16	scenario1	2	0.1054
Denmark	Windonshore	17	scenario1	2	0.1063
Denmark	Windonshore	18	scenario1	2	0.1092
Denmark	Windonshore	19	scenario1	2	0.1058
Denmark	Windonshore	20	scenario1	2	0.1163
Denmark	Windonshore	21	scenario1	2	0.1469
Denmark	Windonshore	22	scenario1	2	0.1701
Denmark	Windonshore	23	scenario1	2	0.1816
Denmark	Windonshore	24	scenario1	2	0.1872
France	Windonshore	1	scenario1	2	0.1225
France	Windonshore	2	scenario1	2	0.1213
France	Windonshore	3	scenario1	2	0.123
France	Windonshore	4	scenario1	2	0.1261
France	Windonshore	5	scenario1	2	0.1331
France	Windonshore	6	scenario1	2	0.1377
France	Windonshore	7	scenario1	2	0.1417
France	Windonshore	8	scenario1	2	0.1414
France	Windonshore	9	scenario1	2	0.1358
France	Windonshore	10	scenario1	2	0.1279
France	Windonshore	11	scenario1	2	0.118
France	Windonshore	12	scenario1	2	0.0988
France	Windonshore	13	scenario1	2	0.082
France	Windonshore	14	scenario1	2	0.1034
France	Windonshore	15	scenario1	2	0.1122
France	Windonshore	16	scenario1	2	0.1063
France	Windonshore	17	scenario1	2	0.1029
France	Windonshore	18	scenario1	2	0.1018
France	Windonshore	19	scenario1	2	0.0999
France	Windonshore	20	scenario1	2	0.0944
France	Windonshore	21	scenario1	2	0.0941
France	Windonshore	22	scenario1	2	0.1038
France	Windonshore	23	scenario1	2	0.0977
France	Windonshore	24	scenario1	2	0.0837
Germany	Windoffshore	1	scenario1	2	0.2615
Germany	Windoffshore	2	scenario1	2	0.2632
Germany	Windoffshore	3	scenario1	2	0.2607
Germany	Windoffshore	4	scenario1	2	0.2507
Germany	Windoffshore	5	scenario1	2	0.2398
Germany	Windoffshore	6	scenario1	2	0.2311
Germany	Windoffshore	7	scenario1	2	0.2292
Germany	Windoffshore	8	scenario1	2	0.2299
Germany	Windoffshore	9	scenario1	2	0.2428
Germany	Windoffshore	10	scenario1	2	0.2601
Germany	Windoffshore	11	scenario1	2	0.2746
Germany	Windoffshore	12	scenario1	2	0.2874
Germany	Windoffshore	13	scenario1	2	0.3035
Germany	Windoffshore	14	scenario1	2	0.3232
Germany	Windoffshore	15	scenario1	2	0.3346
Germany	Windoffshore	16	scenario1	2	0.335
Germany	Windoffshore	17	scenario1	2	0.3227
Germany	Windoffshore	18	scenario1	2	0.3029
Germany	Windoffshore	19	scenario1	2	0.286
Germany	Windoffshore	20	scenario1	2	0.2899
Germany	Windoffshore	21	scenario1	2	0.3136
