Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
France	Hydro run-of-the-river	29	scenario1	1	0.520128032
France	Hydro run-of-the-river	30	scenario1	1	0.534531577
France	Hydro run-of-the-river	31	scenario1	1	0.53440847
France	Hydro run-of-the-river	32	scenario1	1	0.507447987
France	Hydro run-of-the-river	33	scenario1	1	0.461898313
France	Hydro run-of-the-river	34	scenario1	1	0.427058968
France	Hydro run-of-the-river	35	scenario1	1	0.414255817
France	Hydro run-of-the-river	36	scenario1	1	0.41191678
France	Hydro run-of-the-river	37	scenario1	1	0.416717961
France	Hydro run-of-the-river	38	scenario1	1	0.422750215
France	Hydro run-of-the-river	39	scenario1	1	0.499692232
France	Hydro run-of-the-river	40	scenario1	1	0.567770528
France	Hydro run-of-the-river	41	scenario1	1	0.608888342
France	Hydro run-of-the-river	42	scenario1	1	0.608149698
France	Hydro run-of-the-river	43	scenario1	1	0.575649391
France	Hydro run-of-the-river	44	scenario1	1	0.526037178
France	Hydro run-of-the-river	45	scenario1	1	0.460174812
France	Hydro run-of-the-river	46	scenario1	1	0.453280808
France	Hydro run-of-the-river	47	scenario1	1	0.437276868
France	Hydro run-of-the-river	48	scenario1	1	0.43321433
Germany	Solar	49	scenario1	1	0.305
Germany	Solar	50	scenario1	1	0.448
Germany	Solar	51	scenario1	1	0.526
Germany	Solar	52	scenario1	1	0.565
Germany	Solar	53	scenario1	1	0.585
Germany	Solar	54	scenario1	1	0.563
Germany	Solar	55	scenario1	1	0.497
Germany	Solar	56	scenario1	1	0.388
Germany	Solar	57	scenario1	1	0.244
Germany	Solar	58	scenario1	1	0.104
Germany	Solar	59	scenario1	1	0.012
Germany	Solar	60	scenario1	1	0.0
Germany	Solar	61	scenario1	1	0.0
Germany	Solar	62	scenario1	1	0.0
Germany	Solar	63	scenario1	1	0.0
Germany	Solar	64	scenario1	1	0.0
Germany	Solar	65	scenario1	1	0.0
Germany	Solar	66	scenario1	1	0.0
Germany	Solar	67	scenario1	1	0.0
Germany	Solar	68	scenario1	1	0.0
Germany	Solar	69	scenario1	1	0.0
Germany	Solar	70	scenario1	1	0.0
Germany	Solar	71	scenario1	1	0.056
Germany	Solar	72	scenario1	1	0.195
Denmark	Solar	49	scenario1	1	0.378
Denmark	Solar	50	scenario1	1	0.511
Denmark	Solar	51	scenario1	1	0.6
Denmark	Solar	52	scenario1	1	0.636
Denmark	Solar	53	scenario1	1	0.628
Denmark	Solar	54	scenario1	1	0.575
Denmark	Solar	55	scenario1	1	0.484
Denmark	Solar	56	scenario1	1	0.366
Denmark	Solar	57	scenario1	1	0.231
Denmark	Solar	58	scenario1	1	0.109
Denmark	Solar	59	scenario1	1	0.02
Denmark	Solar	60	scenario1	1	0.0
Denmark	Solar	61	scenario1	1	0.0
Denmark	Solar	62	scenario1	1	0.0
Denmark	Solar	63	scenario1	1	0.0
Denmark	Solar	64	scenario1	1	0.0
Denmark	Solar	65	scenario1	1	0.0
Denmark	Solar	66	scenario1	1	0.0
Denmark	Solar	67	scenario1	1	0.0
Denmark	Solar	68	scenario1	1	0.0
Denmark	Solar	69	scenario1	1	0.0
Denmark	Solar	70	scenario1	1	0.0
Denmark	Solar	71	scenario1	1	0.072
Denmark	Solar	72	scenario1	1	0.237
France	Solar	49	scenario1	1	0.283
France	Solar	50	scenario1	1	0.428
France	Solar	51	scenario1	1	0.539
France	Solar	52	scenario1	1	0.608
France	Solar	53	scenario1	1	0.631
France	Solar	54	scenario1	1	0.618
France	Solar	55	scenario1	1	0.566
France	Solar	56	scenario1	1	0.471
France	Solar	57	scenario1	1	0.345
France	Solar	58	scenario1	1	0.197
France	Solar	59	scenario1	1	0.066
France	Solar	60	scenario1	1	0.0
France	Solar	61	scenario1	1	0.0
France	Solar	62	scenario1	1	0.0
France	Solar	63	scenario1	1	0.0
France	Solar	64	scenario1	1	0.0
France	Solar	65	scenario1	1	0.0
France	Solar	66	scenario1	1	0.0
France	Solar	67	scenario1	1	0.0
France	Solar	68	scenario1	1	0.0
France	Solar	69	scenario1	1	0.0
France	Solar	70	scenario1	1	0.0
France	Solar	71	scenario1	1	0.011
France	Solar	72	scenario1	1	0.122
Germany	Wind onshore	49	scenario1	1	0.0657
Germany	Wind onshore	50	scenario1	1	0.0707
Germany	Wind onshore	51	scenario1	1	0.0655
Germany	Wind onshore	52	scenario1	1	0.0632
Germany	Wind onshore	53	scenario1	1	0.0636
Germany	Wind onshore	54	scenario1	1	0.0657
Germany	Wind onshore	55	scenario1	1	0.0692
Germany	Wind onshore	56	scenario1	1	0.0714
Germany	Wind onshore	57	scenario1	1	0.0725
Germany	Wind onshore	58	scenario1	1	0.0667
Germany	Wind onshore	59	scenario1	1	0.0733
Germany	Wind onshore	60	scenario1	1	0.086
Germany	Wind onshore	61	scenario1	1	0.0857
Germany	Wind onshore	62	scenario1	1	0.0791
Germany	Wind onshore	63	scenario1	1	0.0737
Germany	Wind onshore	64	scenario1	1	0.0686
Germany	Wind onshore	65	scenario1	1	0.0624
Germany	Wind onshore	66	scenario1	1	0.057
Germany	Wind onshore	67	scenario1	1	0.0545
Germany	Wind onshore	68	scenario1	1	0.0546
Germany	Wind onshore	69	scenario1	1	0.053
Germany	Wind onshore	70	scenario1	1	0.0491
Germany	Wind onshore	71	scenario1	1	0.0383
Germany	Wind onshore	72	scenario1	1	0.0207
Denmark	Wind onshore	49	scenario1	1	0.0747
Denmark	Wind onshore	50	scenario1	1	0.0729
Denmark	Wind onshore	51	scenario1	1	0.0691
Denmark	Wind onshore	52	scenario1	1	0.0721
Denmark	Wind onshore	53	scenario1	1	0.0795
Denmark	Wind onshore	54	scenario1	1	0.0877
Denmark	Wind onshore	55	scenario1	1	0.0932
Denmark	Wind onshore	56	scenario1	1	0.0952
Denmark	Wind onshore	57	scenario1	1	0.0873
Denmark	Wind onshore	58	scenario1	1	0.0668
Denmark	Wind onshore	59	scenario1	1	0.0576
Denmark	Wind onshore	60	scenario1	1	0.0548
Denmark	Wind onshore	61	scenario1	1	0.0496
Denmark	Wind onshore	62	scenario1	1	0.0433
Denmark	Wind onshore	63	scenario1	1	0.0405
Denmark	Wind onshore	64	scenario1	1	0.0408
Denmark	Wind onshore	65	scenario1	1	0.0418
Denmark	Wind onshore	66	scenario1	1	0.0432
Denmark	Wind onshore	67	scenario1	1	0.0448
Denmark	Wind onshore	68	scenario1	1	0.0458
Denmark	Wind onshore	69	scenario1	1	0.0353
Denmark	Wind onshore	70	scenario1	1	0.0203
Denmark	Wind onshore	71	scenario1	1	0.0149
Denmark	Wind onshore	72	scenario1	1	0.0101
France	Wind onshore	49	scenario1	1	0.122
France	Wind onshore	50	scenario1	1	0.1437
France	Wind onshore	51	scenario1	1	0.1473
France	Wind onshore	52	scenario1	1	0.1447
France	Wind onshore	53	scenario1	1	0.1443
France	Wind onshore	54	scenario1	1	0.1461
France	Wind onshore	55	scenario1	1	0.1481
France	Wind onshore	56	scenario1	1	0.15
France	Wind onshore	57	scenario1	1	0.1526
France	Wind onshore	58	scenario1	1	0.1533
France	Wind onshore	59	scenario1	1	0.1682
France	Wind onshore	60	scenario1	1	0.2447
France	Wind onshore	61	scenario1	1	0.3065
France	Wind onshore	62	scenario1	1	0.3165
France	Wind onshore	63	scenario1	1	0.307
France	Wind onshore	64	scenario1	1	0.2971
France	Wind onshore	65	scenario1	1	0.2865
France	Wind onshore	66	scenario1	1	0.2769
France	Wind onshore	67	scenario1	1	0.2708
France	Wind onshore	68	scenario1	1	0.2654
France	Wind onshore	69	scenario1	1	0.2551
France	Wind onshore	70	scenario1	1	0.2439
France	Wind onshore	71	scenario1	1	0.2245
France	Wind onshore	72	scenario1	1	0.1529
Germany	Wind offshore	49	scenario1	1	0.1846
Germany	Wind offshore	50	scenario1	1	0.1455
Germany	Wind offshore	51	scenario1	1	0.1079
Germany	Wind offshore	52	scenario1	1	0.0781
Germany	Wind offshore	53	scenario1	1	0.0569
Germany	Wind offshore	54	scenario1	1	0.0436
Germany	Wind offshore	55	scenario1	1	0.0358
Germany	Wind offshore	56	scenario1	1	0.0326
Germany	Wind offshore	57	scenario1	1	0.0324
Germany	Wind offshore	58	scenario1	1	0.0335
Germany	Wind offshore	59	scenario1	1	0.0354
Germany	Wind offshore	60	scenario1	1	0.0364
Germany	Wind offshore	61	scenario1	1	0.0333
Germany	Wind offshore	62	scenario1	1	0.0278
Germany	Wind offshore	63	scenario1	1	0.0252
Germany	Wind offshore	64	scenario1	1	0.0238
Germany	Wind offshore	65	scenario1	1	0.0224
Germany	Wind offshore	66	scenario1	1	0.0249
Germany	Wind offshore	67	scenario1	1	0.0285
Germany	Wind offshore	68	scenario1	1	0.0319
Germany	Wind offshore	69	scenario1	1	0.0374
Germany	Wind offshore	70	scenario1	1	0.0434
Germany	Wind offshore	71	scenario1	1	0.0436
Germany	Wind offshore	72	scenario1	1	0.0454
Denmark	Wind offshore	49	scenario1	1	0.1962
Denmark	Wind offshore	50	scenario1	1	0.1695
Denmark	Wind offshore	51	scenario1	1	0.1666
Denmark	Wind offshore	52	scenario1	1	0.1758
Denmark	Wind offshore	53	scenario1	1	0.1884
Denmark	Wind offshore	54	scenario1	1	0.2018
Denmark	Wind offshore	55	scenario1	1	0.212
Denmark	Wind offshore	56	scenario1	1	0.2108
Denmark	Wind offshore	57	scenario1	1	0.1908
Denmark	Wind offshore	58	scenario1	1	0.1554
Denmark	Wind offshore	59	scenario1	1	0.1313
Denmark	Wind offshore	60	scenario1	1	0.1166
Denmark	Wind offshore	61	scenario1	1	0.1025
Denmark	Wind offshore	62	scenario1	1	0.086
Denmark	Wind offshore	63	scenario1	1	0.0775
Denmark	Wind offshore	64	scenario1	1	0.0717
Denmark	Wind offshore	65	scenario1	1	0.0633
Denmark	Wind offshore	66	scenario1	1	0.0559
Denmark	Wind offshore	67	scenario1	1	0.0512
Denmark	Wind offshore	68	scenario1	1	0.0456
Denmark	Wind offshore	69	scenario1	1	0.0336
Denmark	Wind offshore	70	scenario1	1	0.0265
Denmark	Wind offshore	71	scenario1	1	0.0216
Denmark	Wind offshore	72	scenario1	1	0.0216
France	Wind offshore	49	scenario1	1	0.4041
France	Wind offshore	50	scenario1	1	0.4786
France	Wind offshore	51	scenario1	1	0.4902
France	Wind offshore	52	scenario1	1	0.5236
France	Wind offshore	53	scenario1	1	0.5565
France	Wind offshore	54	scenario1	1	0.5747
France	Wind offshore	55	scenario1	1	0.5789
France	Wind offshore	56	scenario1	1	0.5803
France	Wind offshore	57	scenario1	1	0.5816
France	Wind offshore	58	scenario1	1	0.5663
France	Wind offshore	59	scenario1	1	0.5019
France	Wind offshore	60	scenario1	1	0.5719
France	Wind offshore	61	scenario1	1	0.6693
France	Wind offshore	62	scenario1	1	0.7225
France	Wind offshore	63	scenario1	1	0.7406
France	Wind offshore	64	scenario1	1	0.7385
France	Wind offshore	65	scenario1	1	0.6814
France	Wind offshore	66	scenario1	1	0.6288
France	Wind offshore	67	scenario1	1	0.6076
France	Wind offshore	68	scenario1	1	0.6035
France	Wind offshore	69	scenario1	1	0.5995
France	Wind offshore	70	scenario1	1	0.5926
France	Wind offshore	71	scenario1	1	0.5816
France	Wind offshore	72	scenario1	1	0.5033
Germany	Hydro run-of-the-river	49	scenario1	1	0.48691361
Germany	Hydro run-of-the-river	50	scenario1	1	0.486056558
Germany	Hydro run-of-the-river	51	scenario1	1	0.486431464
Germany	Hydro run-of-the-river	52	scenario1	1	0.486228318
Germany	Hydro run-of-the-river	53	scenario1	1	0.48694587
Germany	Hydro run-of-the-river	54	scenario1	1	0.486321608
Germany	Hydro run-of-the-river	55	scenario1	1	0.494829353
Germany	Hydro run-of-the-river	56	scenario1	1	0.497020371
Germany	Hydro run-of-the-river	57	scenario1	1	0.502729401
Germany	Hydro run-of-the-river	58	scenario1	1	0.501963896
Germany	Hydro run-of-the-river	59	scenario1	1	0.497506005
Germany	Hydro run-of-the-river	60	scenario1	1	0.495916579
Germany	Hydro run-of-the-river	61	scenario1	1	0.494779656
Germany	Hydro run-of-the-river	62	scenario1	1	0.496616694
Germany	Hydro run-of-the-river	63	scenario1	1	0.500510482
Germany	Hydro run-of-the-river	64	scenario1	1	0.499093687
Germany	Hydro run-of-the-river	65	scenario1	1	0.496050848
Germany	Hydro run-of-the-river	66	scenario1	1	0.4962941
Germany	Hydro run-of-the-river	67	scenario1	1	0.49325998
Germany	Hydro run-of-the-river	68	scenario1	1	0.486026915
Germany	Hydro run-of-the-river	69	scenario1	1	0.48315845
Germany	Hydro run-of-the-river	70	scenario1	1	0.487472481
Germany	Hydro run-of-the-river	71	scenario1	1	0.492450009
Germany	Hydro run-of-the-river	72	scenario1	1	0.492907743
Denmark	Hydro run-of-the-river	49	scenario1	1	0.376
Denmark	Hydro run-of-the-river	50	scenario1	1	0.376
Denmark	Hydro run-of-the-river	51	scenario1	1	0.376
Denmark	Hydro run-of-the-river	52	scenario1	1	0.376
Denmark	Hydro run-of-the-river	53	scenario1	1	0.378
Denmark	Hydro run-of-the-river	54	scenario1	1	0.376
Denmark	Hydro run-of-the-river	55	scenario1	1	0.376
Denmark	Hydro run-of-the-river	56	scenario1	1	0.376
Denmark	Hydro run-of-the-river	57	scenario1	1	0.378
Denmark	Hydro run-of-the-river	58	scenario1	1	0.376
Denmark	Hydro run-of-the-river	59	scenario1	1	0.376
Denmark	Hydro run-of-the-river	60	scenario1	1	0.378
Denmark	Hydro run-of-the-river	61	scenario1	1	0.378
Denmark	Hydro run-of-the-river	62	scenario1	1	0.376
Denmark	Hydro run-of-the-river	63	scenario1	1	0.374
Denmark	Hydro run-of-the-river	64	scenario1	1	0.374
Denmark	Hydro run-of-the-river	65	scenario1	1	0.376
Denmark	Hydro run-of-the-river	66	scenario1	1	0.376
Denmark	Hydro run-of-the-river	67	scenario1	1	0.376
Denmark	Hydro run-of-the-river	68	scenario1	1	0.376
Denmark	Hydro run-of-the-river	69	scenario1	1	0.376
Denmark	Hydro run-of-the-river	70	scenario1	1	0.38
Denmark	Hydro run-of-the-river	71	scenario1	1	0.378
Denmark	Hydro run-of-the-river	72	scenario1	1	0.378
France	Hydro run-of-the-river	49	scenario1	1	0.529484181
France	Hydro run-of-the-river	50	scenario1	1	0.547580943
France	Hydro run-of-the-river	51	scenario1	1	0.55927613
France	Hydro run-of-the-river	52	scenario1	1	0.540440724
France	Hydro run-of-the-river	53	scenario1	1	0.55570602
France	Hydro run-of-the-river	54	scenario1	1	0.555459805
France	Hydro run-of-the-river	55	scenario1	1	0.550781731
France	Hydro run-of-the-river	56	scenario1	1	0.536255078
France	Hydro run-of-the-river	57	scenario1	1	0.532438754
France	Hydro run-of-the-river	58	scenario1	1	0.539332759
France	Hydro run-of-the-river	59	scenario1	1	0.552874554
France	Hydro run-of-the-river	60	scenario1	1	0.531330789
France	Hydro run-of-the-river	61	scenario1	1	0.503877878
France	Hydro run-of-the-river	62	scenario1	1	0.507447987
France	Hydro run-of-the-river	63	scenario1	1	0.522959498
France	Hydro run-of-the-river	64	scenario1	1	0.495014157
France	Hydro run-of-the-river	65	scenario1	1	0.497968731
France	Hydro run-of-the-river	66	scenario1	1	0.504247199
France	Hydro run-of-the-river	67	scenario1	1	0.496983873
France	Hydro run-of-the-river	68	scenario1	1	0.493906192
France	Hydro run-of-the-river	69	scenario1	1	0.491936477
France	Hydro run-of-the-river	70	scenario1	1	0.517419673
France	Hydro run-of-the-river	71	scenario1	1	0.525052321
France	Hydro run-of-the-river	72	scenario1	1	0.527391358
Germany	Solar	73	scenario1	1	0.0
Germany	Solar	74	scenario1	1	0.0
Germany	Solar	75	scenario1	1	0.0
Germany	Solar	76	scenario1	1	0.0
Germany	Solar	77	scenario1	1	0.0
Germany	Solar	78	scenario1	1	0.0
Germany	Solar	79	scenario1	1	0.0
Germany	Solar	80	scenario1	1	0.0
Germany	Solar	81	scenario1	1	0.004
Germany	Solar	82	scenario1	1	0.075
Germany	Solar	83	scenario1	1	0.184
Germany	Solar	84	scenario1	1	0.273
Germany	Solar	85	scenario1	1	0.299
Germany	Solar	86	scenario1	1	0.266
Germany	Solar	87	scenario1	1	0.179
Germany	Solar	88	scenario1	1	0.061
Germany	Solar	89	scenario1	1	0.0
Germany	Solar	90	scenario1	1	0.0
Germany	Solar	91	scenario1	1	0.0
Germany	Solar	92	scenario1	1	0.0
Germany	Solar	93	scenario1	1	0.0
Germany	Solar	94	scenario1	1	0.0
Germany	Solar	95	scenario1	1	0.0
Germany	Solar	96	scenario1	1	0.0
Denmark	Solar	73	scenario1	1	0.0
Denmark	Solar	74	scenario1	1	0.0
Denmark	Solar	75	scenario1	1	0.0
Denmark	Solar	76	scenario1	1	0.0
Denmark	Solar	77	scenario1	1	0.0
Denmark	Solar	78	scenario1	1	0.0
Denmark	Solar	79	scenario1	1	0.0
Denmark	Solar	80	scenario1	1	0.0
Denmark	Solar	81	scenario1	1	0.0
Denmark	Solar	82	scenario1	1	0.008
Denmark	Solar	83	scenario1	1	0.039
Denmark	Solar	84	scenario1	1	0.061
Denmark	Solar	85	scenario1	1	0.065
Denmark	Solar	86	scenario1	1	0.051
Denmark	Solar	87	scenario1	1	0.021
Denmark	Solar	88	scenario1	1	0.0
Denmark	Solar	89	scenario1	1	0.0
Denmark	Solar	90	scenario1	1	0.0
Denmark	Solar	91	scenario1	1	0.0
Denmark	Solar	92	scenario1	1	0.0
Denmark	Solar	93	scenario1	1	0.0
Denmark	Solar	94	scenario1	1	0.0
Denmark	Solar	95	scenario1	1	0.0
Denmark	Solar	96	scenario1	1	0.0
France	Solar	73	scenario1	1	0.0
France	Solar	74	scenario1	1	0.0
France	Solar	75	scenario1	1	0.0
France	Solar	76	scenario1	1	0.0
France	Solar	77	scenario1	1	0.0
France	Solar	78	scenario1	1	0.0
France	Solar	79	scenario1	1	0.0
France	Solar	80	scenario1	1	0.0
France	Solar	81	scenario1	1	0.002
France	Solar	82	scenario1	1	0.022
France	Solar	83	scenario1	1	0.065
France	Solar	84	scenario1	1	0.129
France	Solar	85	scenario1	1	0.184
France	Solar	86	scenario1	1	0.198
France	Solar	87	scenario1	1	0.174
France	Solar	88	scenario1	1	0.115
France	Solar	89	scenario1	1	0.038
France	Solar	90	scenario1	1	0.0
France	Solar	91	scenario1	1	0.0
France	Solar	92	scenario1	1	0.0
France	Solar	93	scenario1	1	0.0
France	Solar	94	scenario1	1	0.0
France	Solar	95	scenario1	1	0.0
France	Solar	96	scenario1	1	0.0
Germany	Wind onshore	73	scenario1	1	0.1462
Germany	Wind onshore	74	scenario1	1	0.1555
Germany	Wind onshore	75	scenario1	1	0.1564
Germany	Wind onshore	76	scenario1	1	0.1577
Germany	Wind onshore	77	scenario1	1	0.145
Germany	Wind onshore	78	scenario1	1	0.1268
Germany	Wind onshore	79	scenario1	1	0.1157
Germany	Wind onshore	80	scenario1	1	0.1027
Germany	Wind onshore	81	scenario1	1	0.0892
Germany	Wind onshore	82	scenario1	1	0.0625
Germany	Wind onshore	83	scenario1	1	0.0318
Germany	Wind onshore	84	scenario1	1	0.0186
Germany	Wind onshore	85	scenario1	1	0.0143
Germany	Wind onshore	86	scenario1	1	0.0129
Germany	Wind onshore	87	scenario1	1	0.0154
Germany	Wind onshore	88	scenario1	1	0.0209
Germany	Wind onshore	89	scenario1	1	0.025
Germany	Wind onshore	90	scenario1	1	0.0291
Germany	Wind onshore	91	scenario1	1	0.0343
Germany	Wind onshore	92	scenario1	1	0.039
Germany	Wind onshore	93	scenario1	1	0.0438
Germany	Wind onshore	94	scenario1	1	0.0472
Germany	Wind onshore	95	scenario1	1	0.0512
Germany	Wind onshore	96	scenario1	1	0.0585
Denmark	Wind onshore	73	scenario1	1	0.3071
Denmark	Wind onshore	74	scenario1	1	0.311
Denmark	Wind onshore	75	scenario1	1	0.3094
Denmark	Wind onshore	76	scenario1	1	0.3109
Denmark	Wind onshore	77	scenario1	1	0.2869
Denmark	Wind onshore	78	scenario1	1	0.2462
Denmark	Wind onshore	79	scenario1	1	0.2194
Denmark	Wind onshore	80	scenario1	1	0.194
Denmark	Wind onshore	81	scenario1	1	0.1755
Denmark	Wind onshore	82	scenario1	1	0.1619
Denmark	Wind onshore	83	scenario1	1	0.1442
Denmark	Wind onshore	84	scenario1	1	0.1375
Denmark	Wind onshore	85	scenario1	1	0.1343
Denmark	Wind onshore	86	scenario1	1	0.1374
Denmark	Wind onshore	87	scenario1	1	0.1478
Denmark	Wind onshore	88	scenario1	1	0.1579
Denmark	Wind onshore	89	scenario1	1	0.1755
Denmark	Wind onshore	90	scenario1	1	0.1862
Denmark	Wind onshore	91	scenario1	1	0.1859
Denmark	Wind onshore	92	scenario1	1	0.1808
Denmark	Wind onshore	93	scenario1	1	0.1731
Denmark	Wind onshore	94	scenario1	1	0.1682
Denmark	Wind onshore	95	scenario1	1	0.1645
Denmark	Wind onshore	96	scenario1	1	0.1615
France	Wind onshore	73	scenario1	1	0.4082
France	Wind onshore	74	scenario1	1	0.4273
France	Wind onshore	75	scenario1	1	0.4317
France	Wind onshore	76	scenario1	1	0.4381
France	Wind onshore	77	scenario1	1	0.4409
France	Wind onshore	78	scenario1	1	0.4262
France	Wind onshore	79	scenario1	1	0.3908
France	Wind onshore	80	scenario1	1	0.3827
France	Wind onshore	81	scenario1	1	0.3899
France	Wind onshore	82	scenario1	1	0.3777
France	Wind onshore	83	scenario1	1	0.3355
France	Wind onshore	84	scenario1	1	0.3135
France	Wind onshore	85	scenario1	1	0.3342
France	Wind onshore	86	scenario1	1	0.3465
France	Wind onshore	87	scenario1	1	0.3255
France	Wind onshore	88	scenario1	1	0.2934
France	Wind onshore	89	scenario1	1	0.2818
France	Wind onshore	90	scenario1	1	0.2922
France	Wind onshore	91	scenario1	1	0.2813
France	Wind onshore	92	scenario1	1	0.2588
France	Wind onshore	93	scenario1	1	0.2308
France	Wind onshore	94	scenario1	1	0.1951
France	Wind onshore	95	scenario1	1	0.1579
France	Wind onshore	96	scenario1	1	0.1301
Germany	Wind offshore	73	scenario1	1	0.5522
Germany	Wind offshore	74	scenario1	1	0.4199
Germany	Wind offshore	75	scenario1	1	0.3035
Germany	Wind offshore	76	scenario1	1	0.2322
Germany	Wind offshore	77	scenario1	1	0.1725
Germany	Wind offshore	78	scenario1	1	0.1186
Germany	Wind offshore	79	scenario1	1	0.0852
Germany	Wind offshore	80	scenario1	1	0.068
Germany	Wind offshore	81	scenario1	1	0.0622
Germany	Wind offshore	82	scenario1	1	0.0503
Germany	Wind offshore	83	scenario1	1	0.0399
Germany	Wind offshore	84	scenario1	1	0.0336
Germany	Wind offshore	85	scenario1	1	0.0282
Germany	Wind offshore	86	scenario1	1	0.0255
Germany	Wind offshore	87	scenario1	1	0.0279
Germany	Wind offshore	88	scenario1	1	0.0371
Germany	Wind offshore	89	scenario1	1	0.0492
Germany	Wind offshore	90	scenario1	1	0.0664
Germany	Wind offshore	91	scenario1	1	0.0832
Germany	Wind offshore	92	scenario1	1	0.0867
Germany	Wind offshore	93	scenario1	1	0.087
Germany	Wind offshore	94	scenario1	1	0.087
Germany	Wind offshore	95	scenario1	1	0.0939
Germany	Wind offshore	96	scenario1	1	0.1104
Denmark	Wind offshore	73	scenario1	1	0.4883
Denmark	Wind offshore	74	scenario1	1	0.496
Denmark	Wind offshore	75	scenario1	1	0.4776
Denmark	Wind offshore	76	scenario1	1	0.4402
Denmark	Wind offshore	77	scenario1	1	0.3879
Denmark	Wind offshore	78	scenario1	1	0.3205
Denmark	Wind offshore	79	scenario1	1	0.2597
Denmark	Wind offshore	80	scenario1	1	0.21
Denmark	Wind offshore	81	scenario1	1	0.1785
Denmark	Wind offshore	82	scenario1	1	0.1667
Denmark	Wind offshore	83	scenario1	1	0.1781
Denmark	Wind offshore	84	scenario1	1	0.2037
Denmark	Wind offshore	85	scenario1	1	0.2286
Denmark	Wind offshore	86	scenario1	1	0.2463
Denmark	Wind offshore	87	scenario1	1	0.2581
Denmark	Wind offshore	88	scenario1	1	0.2586
